,Year,StateAbbr,Data_Value,GeoLocation,Short_Question_Text,CityName,Median_Income
52028,2016,CA,26.9,"(33.7480729688, -117.868537664)",Teeth Loss,Santa Ana,
52029,2016,CA,80.8,"(37.3314686389, -121.971431543)",Mammography,Santa Clara,123075.0
52030,2016,CA,81.7,"(37.3342160798, -122.053414989)",Pap Smear Test,Sunnyvale,
52031,2016,CA,45.0,"(33.7485313633, -117.808178683)",Core preventive services for older men,Tustin,86174.0
52032,2016,CA,79.2,"(34.1686448823, -118.946524558)",Dental Visit,Thousand Oaks,
52033,2016,CA,30.1,"(37.3304020268, -121.957368804)",Sleep <7 hours,Santa Clara,123075.0
52034,2016,CA,32.0,"(34.2686474432, -118.726882155)",Core preventive services for older women,Simi Valley,
52035,2016,CA,34.4,"(37.5052158271, -120.858762412)",Core preventive services for older men,Turlock,
52036,2016,CA,54.0,"(34.9333735757, -120.443326954)",Dental Visit,Santa Maria,
52037,2016,CA,6.0,"(33.8441204162, -118.369753279)",Teeth Loss,Torrance,
52038,2016,CA,35.7,"(38.4702730917, -122.76669633)",Sleep <7 hours,Santa Rosa,81086.0
52039,2016,CA,83.7,"(37.5064389451, -120.8543057)",Pap Smear Test,Turlock,
52040,2016,CA,83.2,"(33.7298323322, -117.797080785)",Pap Smear Test,Tustin,86174.0
52041,2016,CA,34.4,"(34.4454922988, -119.752325384)",Core preventive services for older men,Santa Barbara,
52042,2016,CA,69.0,"(38.4592271152, -122.722851289)",Colorectal Cancer Screening,Santa Rosa,81086.0
52043,2016,CA,71.1,"(37.7080591548, -121.425017018)",Dental Visit,Tracy,101600.0
52044,2016,CA,6.1,"(33.8345985464, -118.341641983)",Teeth Loss,Torrance,
52045,2016,CA,31.4,"(38.4339524262, -122.739212991)",Core preventive services for older men,Santa Rosa,81086.0
52046,2016,CA,8.3,"(34.1364824101, -117.643699917)",Teeth Loss,Upland,
52047,2016,CA,68.2,"(38.0506350728, -121.385318914)",Colorectal Cancer Screening,Stockton,
52048,2016,CA,36.0,"(37.3613052982, -122.002128199)",Core preventive services for older women,Sunnyvale,
52049,2016,CA,62.1,"(37.7468444804, -121.430479389)",Colorectal Cancer Screening,Tracy,101600.0
52050,2016,CA,29.0,"(33.7388629091, -117.940107768)",Core preventive services for older women,Santa Ana,
52051,2016,CA,29.7,"(37.7578142522, -121.437508445)",Core preventive services for older women,Tracy,101600.0
52052,2016,CA,6.5,"(37.3452474712, -122.037130619)",Teeth Loss,Sunnyvale,
52053,2016,CA,28.3,"(37.9050359487, -121.295555813)",Core preventive services for older women,Stockton,
52054,2016,CA,25.4,"(38.4576593971, -122.748639666)",Core preventive services for older women,Santa Rosa,81086.0
52055,2016,CA,33.1,"(33.7537023382, -117.842729566)",Sleep <7 hours,Santa Ana,
52056,2016,CA,85.5,"(34.2076012902, -118.904359029)",Pap Smear Test,Thousand Oaks,
52057,2016,CA,35.6,"(34.1974407591, -118.864958621)",Core preventive services for older men,Thousand Oaks,
52058,2016,CA,6.1,"(34.2348764376, -118.765092633)",Teeth Loss,Simi Valley,
52059,2016,CA,73.9,"(34.9423292546, -120.444828762)",Mammography,Santa Maria,
52060,2016,CA,14.9,"(33.9487813673, -118.216507133)",Teeth Loss,South Gate,
52061,2016,CA,68.2,"(34.2590824561, -118.765751282)",Colorectal Cancer Screening,Simi Valley,
52062,2016,CA,9.2,"(34.2770401325, -118.737178173)",Teeth Loss,Simi Valley,
52063,2016,CA,37.6,"(37.3417880389, -121.98628426)",Core preventive services for older women,Santa Clara,123075.0
52064,2016,CA,31.5,"(33.7661610791, -117.873987392)",Core preventive services for older women,Santa Ana,
52065,2016,CA,61.8,"(33.942567941, -118.168110231)",Colorectal Cancer Screening,South Gate,
52066,2016,CA,9.3,"(33.4886882674, -117.126393099)",Teeth Loss,Temecula,
52067,2016,CA,34.1,"(34.0136982212, -118.493740729)",Core preventive services for older men,Santa Monica,
52068,2016,CA,47.7,"(33.9487813673, -118.216507133)",Dental Visit,South Gate,
52070,2016,CA,37.2,"(34.1417760246, -117.660240525)",Core preventive services for older women,Upland,
52071,2016,CA,25.2,"(33.7385343768, -117.856975042)",Teeth Loss,Santa Ana,
52072,2016,CA,37.7,"(34.432118668, -118.459584123)",Core preventive services for older women,Santa Clarita,92736.0
52073,2016,CA,81.0,"(38.0175329025, -121.338096426)",Mammography,Stockton,
52074,2016,CA,41.2,"(37.9313087317, -121.268643454)",Sleep <7 hours,Stockton,
52075,2016,CA,36.8,"(38.4785524166, -122.663879477)",Core preventive services for older men,Santa Rosa,81086.0
52076,2016,CA,61.7,"(33.5170353932, -117.147707394)",Dental Visit,Temecula,
52077,2016,CA,81.2,"(37.3448632278, -122.057115941)",Dental Visit,Sunnyvale,
52078,2016,CA,36.5,"(37.3805416393, -122.005834097)",Core preventive services for older men,Sunnyvale,
52079,2016,CA,32.3,"(37.3852351456, -121.948095607)",Core preventive services for older women,Santa Clara,123075.0
52080,2016,CA,53.5,"(33.9408573347, -118.20752354)",Dental Visit,South Gate,
52081,2016,CA,66.2,"(37.3583044388, -121.963965222)",Colorectal Cancer Screening,Santa Clara,123075.0
52082,2016,CA,71.6,"(37.4031482124, -122.003384652)",Dental Visit,Sunnyvale,
52083,2016,CA,14.8,"(34.4083148951, -119.694852684)",Teeth Loss,Santa Barbara,
52084,2016,CA,40.2,"(34.1703628653, -118.886649689)",Core preventive services for older women,Thousand Oaks,
52085,2016,CA,14.7,"(34.4222578097, -119.697509047)",Teeth Loss,Santa Barbara,
52086,2016,CA,4.5,"(33.7495979909, -117.778717408)",Teeth Loss,Tustin,86174.0
52087,2016,CA,77.3,"(38.4427045295, -122.691381975)",Mammography,Santa Rosa,81086.0
52088,2016,CA,27.6,"(37.9766322679, -121.311121669)",Core preventive services for older women,Stockton,
52089,2016,CA,34.5,"(37.7200090827, -121.433799653)",Sleep <7 hours,Tracy,101600.0
52090,2016,CA,78.2,"(33.764044298, -117.826779723)",Mammography,Tustin,86174.0
52091,2016,CA,54.7,"(38.0244427352, -121.314864854)",Dental Visit,Stockton,
52092,2016,CA,12.5,"(33.7329217488, -117.821488489)",Teeth Loss,Tustin,86174.0
52093,2016,CA,47.8,"(37.9540016973, -121.284924902)",Colorectal Cancer Screening,Stockton,
52094,2016,CA,29.2,"(37.5982227302, -122.083330989)",Core preventive services for older men,Union City,105975.0
52095,2016,CA,74.0,"(33.8530265758, -118.370282201)",Dental Visit,Torrance,
52096,2016,CA,82.9,"(38.4407860115, -122.732121602)",Pap Smear Test,Santa Rosa,81086.0
52097,2016,CA,23.2,"(34.4161512908, -119.748050076)",Sleep <7 hours,Santa Barbara,
52098,2016,CA,79.1,"(34.3826425897, -118.549097339)",Mammography,Santa Clarita,92736.0
52099,2016,CA,,"(37.4263181792, -122.03010824)",Core preventive services for older men,Sunnyvale,
52100,2016,CA,69.0,"(33.8317827729, -118.35298692)",Colorectal Cancer Screening,Torrance,
52101,2016,CA,74.9,"(37.3268106689, -121.985824159)",Dental Visit,Santa Clara,123075.0
52102,2016,CA,31.2,"(34.1178445701, -117.660290062)",Core preventive services for older men,Upland,
52103,2016,CA,35.1,"(38.0250634421, -121.335401994)",Sleep <7 hours,Stockton,
52104,2016,CA,79.9,"(33.9560594245, -118.224208215)",Mammography,South Gate,
52105,2016,CA,28.4,"(37.9743275269, -121.295177182)",Core preventive services for older women,Stockton,
52106,2016,CA,5.4,"(34.4441227037, -118.516245804)",Teeth Loss,Santa Clarita,92736.0
52107,2016,CA,,"(34.2273511141, -118.720379142)",Pap Smear Test,Simi Valley,
52108,2016,CA,40.7,"(38.0247683691, -121.300995961)",Dental Visit,Stockton,
52109,2016,CA,80.1,"(38.4464423102, -122.706005935)",Pap Smear Test,Santa Rosa,81086.0
52110,2016,CA,85.5,"(34.2106412412, -118.876471231)",Pap Smear Test,Thousand Oaks,
52111,2016,CA,10.0,"(37.3430639795, -121.944471592)",Teeth Loss,Santa Clara,123075.0
52112,2016,CA,32.4,"(38.0091130318, -121.362208127)",Core preventive services for older women,Stockton,
52113,2016,CA,74.7,"(37.3606846567, -121.972409029)",Dental Visit,Santa Clara,123075.0
52115,2016,CA,35.2,"(33.5297943005, -117.136759398)",Core preventive services for older women,Temecula,
52116,2016,CA,84.4,"(34.4454922988, -119.752325384)",Pap Smear Test,Santa Barbara,
52117,2016,CA,35.4,"(34.0231891612, -118.481563937)",Core preventive services for older men,Santa Monica,
52118,2016,CA,80.8,"(34.9641602225, -120.444519074)",Pap Smear Test,Santa Maria,
52119,2016,CA,39.9,"(33.7308520326, -117.810730968)",Core preventive services for older men,Tustin,86174.0
52120,2016,CA,49.2,"(34.9641602225, -120.444519074)",Dental Visit,Santa Maria,
52121,2016,CA,78.5,"(33.7097315046, -117.900653968)",Mammography,Santa Ana,
52122,2016,CA,79.9,"(37.9292403067, -121.278407259)",Mammography,Stockton,
52123,2016,CA,26.3,"(33.7635360077, -117.901649174)",Core preventive services for older women,Santa Ana,
52124,2016,CA,7.6,"(33.4712772285, -117.108851594)",Teeth Loss,Temecula,
52125,2016,CA,63.2,"(37.5982227302, -122.083330989)",Colorectal Cancer Screening,Union City,105975.0
52126,2016,CA,31.9,"(37.9821976451, -121.357944522)",Sleep <7 hours,Stockton,
52127,2016,CA,39.4,"(34.4245304213, -119.752615287)",Core preventive services for older men,Santa Barbara,
52128,2016,CA,32.6,"(34.0323370751, -118.47225291)",Sleep <7 hours,Santa Monica,
52129,2016,CA,85.3,"(37.7091799045, -121.443706763)",Pap Smear Test,Tracy,101600.0
52130,2016,CA,22.7,"(33.9393896665, -118.195830135)",Core preventive services for older men,South Gate,
52131,2016,CA,6.9,"(37.3268106689, -121.985824159)",Teeth Loss,Santa Clara,123075.0
52132,2016,CA,85.4,"(34.4215430041, -118.475857665)",Pap Smear Test,Santa Clarita,92736.0
52133,2016,CA,30.8,"(33.7674579505, -117.860883031)",Core preventive services for older women,Santa Ana,
52134,2016,CA,30.5,"(34.1996068767, -118.88233183)",Sleep <7 hours,Thousand Oaks,
52135,2016,CA,25.7,"(34.4194516487, -119.676083668)",Core preventive services for older men,Santa Barbara,
52136,2016,CA,34.9,"(34.4423292933, -118.527809609)",Sleep <7 hours,Santa Clarita,92736.0
52137,2016,CA,80.5,"(37.3646098128, -122.041642721)",Mammography,Sunnyvale,
52138,2016,CA,30.5,"(38.3704301319, -121.946128225)",Sleep <7 hours,Vacaville,
52139,2016,CA,76.8,"(34.9119907323, -120.425824154)",Mammography,Santa Maria,
52140,2016,CA,35.1,"(33.7298323322, -117.797080785)",Core preventive services for older women,Tustin,86174.0
52141,2016,CA,75.3,"(38.4058483056, -122.770650824)",Mammography,Santa Rosa,81086.0
52142,2016,CA,82.4,"(33.7548958466, -117.890257336)",Pap Smear Test,Santa Ana,
52143,2016,CA,35.0,"(33.8126458517, -118.35800323)",Sleep <7 hours,Torrance,
52144,2016,CA,67.3,"(34.3629968076, -118.527429725)",Colorectal Cancer Screening,Santa Clarita,92736.0
52145,2016,CA,74.0,"(34.1793451065, -118.922184017)",Colorectal Cancer Screening,Thousand Oaks,
52146,2016,CA,18.5,"(33.9552551239, -118.214469249)",Teeth Loss,South Gate,
52147,2016,CA,6.1,"(34.4038896945, -118.520746388)",Teeth Loss,Santa Clarita,92736.0
52148,2016,CA,71.5,"(34.0136982212, -118.493740729)",Colorectal Cancer Screening,Santa Monica,
52149,2016,CA,75.0,"(34.4524041045, -118.538453017)",Dental Visit,Santa Clarita,92736.0
52150,2016,CA,36.7,"(38.4156077774, -122.711081037)",Sleep <7 hours,Santa Rosa,81086.0
52151,2016,CA,79.3,"(34.4540348605, -118.493358766)",Mammography,Santa Clarita,92736.0
52152,2016,CA,30.9,"(33.7485313633, -117.808178683)",Sleep <7 hours,Tustin,86174.0
52153,2016,CA,79.0,"(38.4344787054, -122.654464877)",Mammography,Santa Rosa,81086.0
52154,2016,CA,79.1,"(37.8943869279, -121.253992913)",Mammography,Stockton,
52155,2016,CA,32.6,"(34.3993238231, -119.711843761)",Core preventive services for older women,Santa Barbara,
52156,2016,CA,42.9,"(33.9480872732, -118.210061814)",Dental Visit,South Gate,
52157,2016,CA,19.0,"(33.743271462, -117.878908083)",Core preventive services for older women,Santa Ana,
52158,2016,CA,84.7,"(34.2618563465, -118.75088562)",Pap Smear Test,Simi Valley,
52159,2016,CA,25.0,"(37.5054562561, -120.842147125)",Core preventive services for older women,Turlock,
52160,2016,CA,7.1,"(34.2678292557, -118.659862064)",Teeth Loss,Simi Valley,
52161,2016,CA,67.3,"(38.4665629272, -122.675424562)",Dental Visit,Santa Rosa,81086.0
52162,2016,CA,29.2,"(33.7383003409, -117.8412937)",Core preventive services for older men,Tustin,86174.0
52163,2016,CA,40.1,"(37.3588303777, -122.009867997)",Core preventive services for older men,Sunnyvale,
52164,2016,CA,10.6,"(33.736241147, -117.812701464)",Teeth Loss,Tustin,86174.0
52165,2016,CA,70.0,"(34.4223778967, -118.427678693)",Dental Visit,Santa Clarita,92736.0
52166,2016,CA,65.6,"(34.1178445701, -117.660290062)",Dental Visit,Upland,
52167,2016,CA,35.0,"(34.4646619369, -118.530861418)",Core preventive services for older men,Santa Clarita,92736.0
52168,2016,CA,18.6,"(37.9202005849, -121.302804253)",Core preventive services for older women,Stockton,
52169,2016,CA,38.9,"(33.8628065206, -118.331853544)",Core preventive services for older women,Torrance,
52170,2016,CA,32.7,"(37.5937913194, -122.064851269)",Core preventive services for older men,Union City,105975.0
52171,2016,CA,75.7,"(34.006281154, -118.484846231)",Dental Visit,Santa Monica,
52172,2016,CA,62.9,"(37.5052158271, -120.858762412)",Dental Visit,Turlock,
52173,2016,CA,31.8,"(34.2106412412, -118.876471231)",Sleep <7 hours,Thousand Oaks,
52174,2016,CA,,"(34.1372173834, -118.865349859)",Dental Visit,Thousand Oaks,
52175,2016,CA,76.7,"(34.4119039185, -118.503504698)",Mammography,Santa Clarita,92736.0
52176,2016,CA,87.7,"(34.0231891612, -118.481563937)",Pap Smear Test,Santa Monica,
52177,2016,CA,31.6,"(37.3701997696, -121.960152745)",Core preventive services for older men,Santa Clara,123075.0
52178,2016,CA,5.8,"(33.8126458517, -118.35800323)",Teeth Loss,Torrance,
52179,2016,CA,21.6,"(37.9389617224, -121.243701412)",Core preventive services for older women,Stockton,
52180,2016,CA,7.2,"(38.4357750679, -122.604764786)",Teeth Loss,Santa Rosa,81086.0
52181,2016,CA,12.7,"(38.4592271152, -122.722851289)",Teeth Loss,Santa Rosa,81086.0
52182,2016,CA,38.5,"(38.0319557996, -121.316934849)",Sleep <7 hours,Stockton,
52183,2016,CA,74.0,"(34.2974948944, -118.703430931)",Dental Visit,Simi Valley,
52184,2016,CA,30.8,"(34.0081596847, -118.467221656)",Sleep <7 hours,Santa Monica,
52185,2016,CA,21.2,"(37.9292403067, -121.278407259)",Core preventive services for older men,Stockton,
52186,2016,CA,75.9,"(37.3759191057, -122.040997316)",Dental Visit,Sunnyvale,
52187,2016,CA,79.5,"(37.9400142453, -121.316999544)",Mammography,Stockton,
52188,2016,CA,85.5,"(33.9476026977, -118.203366696)",Pap Smear Test,South Gate,
52189,2016,CA,84.4,"(38.4509686791, -122.666006227)",Pap Smear Test,Santa Rosa,81086.0
52190,2016,CA,38.8,"(34.3880058101, -118.560212518)",Core preventive services for older women,Santa Clarita,92736.0
52191,2016,CA,50.0,"(34.9638746648, -120.428034241)",Dental Visit,Santa Maria,
52192,2016,CA,64.3,"(33.5116004153, -117.131493172)",Colorectal Cancer Screening,Temecula,
52193,2016,CA,31.6,"(37.3595226878, -121.98142027)",Sleep <7 hours,Santa Clara,123075.0
52194,2016,CA,44.1,"(34.0281567285, -118.490421164)",Core preventive services for older women,Santa Monica,
52195,2016,CA,7.7,"(37.3851460995, -122.02478052)",Teeth Loss,Sunnyvale,
52196,2016,CA,70.7,"(33.7298323322, -117.797080785)",Dental Visit,Tustin,86174.0
52197,2016,CA,84.3,"(37.481746383, -120.872774049)",Pap Smear Test,Turlock,
52198,2016,CA,32.9,"(33.7545775693, -117.832636015)",Sleep <7 hours,Santa Ana,
52199,2016,CA,33.0,"(34.4223778967, -118.427678693)",Core preventive services for older men,Santa Clarita,92736.0
52200,2016,CA,82.2,"(37.9428512416, -121.288282054)",Pap Smear Test,Stockton,
52201,2016,CA,34.0,"(34.4557377001, -118.529634136)",Sleep <7 hours,Santa Clarita,92736.0
52202,2016,CA,23.2,"(38.0327016094, -121.28704102)",Teeth Loss,Stockton,
52203,2016,CA,79.2,"(34.2111329404, -118.859376071)",Mammography,Thousand Oaks,
52204,2016,CA,80.9,"(37.391052276, -122.00638261)",Pap Smear Test,Sunnyvale,
52205,2016,CA,35.4,"(37.3624639744, -122.020352756)",Core preventive services for older men,Sunnyvale,
52206,2016,CA,86.7,"(34.1996068767, -118.88233183)",Pap Smear Test,Thousand Oaks,
52207,2016,CA,75.5,"(34.1874397077, -118.943961109)",Dental Visit,Thousand Oaks,
52208,2016,CA,69.0,"(33.4660104193, -117.12884094)",Dental Visit,Temecula,
52209,2016,CA,81.8,"(38.4070310415, -122.728154189)",Pap Smear Test,Santa Rosa,81086.0
52210,2016,CA,80.6,"(37.3588303777, -122.009867997)",Mammography,Sunnyvale,
52211,2016,CA,79.0,"(33.8218914613, -118.355006664)",Mammography,Torrance,
52212,2016,CA,27.8,"(38.030946409, -121.347547046)",Core preventive services for older women,Stockton,
52213,2016,CA,66.4,"(33.764044298, -117.826779723)",Dental Visit,Tustin,86174.0
52214,2016,CA,9.2,"(34.2782375634, -118.801897572)",Teeth Loss,Simi Valley,
52215,2016,CA,53.9,"(37.9244357407, -121.310384188)",Dental Visit,Stockton,
52216,2016,CA,6.3,"(34.1938844462, -118.85165688)",Teeth Loss,Thousand Oaks,
52217,2016,CA,34.8,"(34.3826425897, -118.549097339)",Core preventive services for older men,Santa Clarita,92736.0
52218,2016,CA,36.1,"(34.2662462857, -118.748980462)",Core preventive services for older men,Simi Valley,
52219,2016,CA,78.9,"(33.9542812783, -118.205028352)",Mammography,South Gate,
52220,2016,CA,72.8,"(33.4712772285, -117.108851594)",Dental Visit,Temecula,
52221,2016,CA,50.3,"(33.7366948419, -117.881890237)",Dental Visit,Santa Ana,
52222,2016,CA,6.3,"(34.3826425897, -118.549097339)",Teeth Loss,Santa Clarita,92736.0
52223,2016,CA,83.5,"(34.2662462857, -118.748980462)",Pap Smear Test,Simi Valley,
52224,2016,CA,25.2,"(37.481746383, -120.872774049)",Core preventive services for older women,Turlock,
52225,2016,CA,80.0,"(38.3318107246, -121.947368168)",Mammography,Vacaville,
52226,2016,CA,31.6,"(34.1808191288, -118.902268376)",Sleep <7 hours,Thousand Oaks,
52227,2016,CA,86.1,"(34.4038896945, -118.520746388)",Pap Smear Test,Santa Clarita,92736.0
52228,2016,CA,78.6,"(34.4385101257, -119.670158041)",Dental Visit,Santa Barbara,
52229,2016,CA,38.8,"(34.4213008172, -119.646934382)",Core preventive services for older men,Santa Barbara,
52230,2016,CA,80.0,"(37.3268106689, -121.985824159)",Mammography,Santa Clara,123075.0
52231,2016,CA,77.3,"(34.4352591448, -119.737682898)",Dental Visit,Santa Barbara,
52232,2016,CA,85.8,"(34.4354255935, -118.539168662)",Pap Smear Test,Santa Clarita,92736.0
52233,2016,CA,81.3,"(33.721281833, -117.890270714)",Pap Smear Test,Santa Ana,
52234,2016,CA,26.3,"(37.484309707, -120.842840773)",Core preventive services for older men,Turlock,
52235,2016,CA,,"(33.7777411786, -117.805004475)",Colorectal Cancer Screening,Tustin,86174.0
52236,2016,CA,15.3,"(33.7522238138, -117.933260637)",Teeth Loss,Santa Ana,
52237,2016,CA,34.5,"(33.7097315046, -117.900653968)",Sleep <7 hours,Santa Ana,
52238,2016,CA,85.8,"(37.533064524, -120.860991919)",Pap Smear Test,Turlock,
52239,2016,CA,36.5,"(38.342413257, -121.956930933)",Sleep <7 hours,Vacaville,
52240,2016,CA,39.0,"(37.9640352875, -121.290138559)",Sleep <7 hours,Stockton,
52241,2016,CA,83.7,"(38.378482222, -121.985114268)",Pap Smear Test,Vacaville,
52242,2016,CA,42.2,"(33.7280679273, -117.847017977)",Dental Visit,Santa Ana,
52243,2016,CA,16.0,"(38.0019053412, -121.307265093)",Teeth Loss,Stockton,
52244,2016,CA,36.5,"(38.3704301319, -121.946128225)",Core preventive services for older men,Vacaville,
52245,2016,CA,26.9,"(34.1030049209, -117.639639927)",Core preventive services for older men,Upland,
52246,2016,CA,27.4,"(38.0148793953, -121.306651119)",Core preventive services for older women,Stockton,
